filename,width,height,class,xmin,xmax,ymin,ymax
fingerprints.jpg,640,640,Fingerprints,401,584,22,163
fingerprints.jpg,640,640,Fingerprints,65,234,23,163
fingerprints.jpg,640,640,Fingerprints,220,381,470,612
fingerprints.jpg,640,640,Fingerprints,29,211,464,608
fingerprints.jpg,640,640,Fingerprints,234,401,320,463
fingerprints.jpg,640,640,Fingerprints,382,603,472,615
fingerprints.jpg,640,640,Fingerprints,399,611,165,319
fingerprints.jpg,640,640,Fingerprints,241,402,167,317
fingerprints.jpg,640,640,Fingerprints,54,236,168,315
fingerprints.jpg,640,640,Fingerprints,401,593,326,465
fingerprints.jpg,640,640,Fingerprints,238,401,23,163
fingerprints.jpg,640,640,Fingerprints,55,228,326,460
